195Tl  195   81   24   40   23    4    9.289112    3.260311
  1   0.000000   0.5  1   4.18E+03  0 0                    1/2+  0                      
  2   0.383640   1.5  1   0.00E+00  1 0                    3/2+  0                      
                                          1      0.384  9.174E-01  1.000E+00  9.000E-02
  3   0.482610   4.5 -1   3.60E+00  1 0                    9/2-  0                      
                                          2      0.099  6.309E-03  1.000E+00  1.575E+02
  4   0.876680   5.5 -1   0.00E+00  1 0                   11/2-  0                      
                                          3      0.394  8.569E-01  1.000E+00  1.670E-01
  5   1.173770   4.5 -1   0.00E+00  1 1              9/2-,11/2-  0                      
                                          3      0.691  9.591E-01  1.000E+00  4.260E-02
  6   1.190110   6.5 -1   0.00E+00  2 0                   13/2-  0                      
                                          4      0.313  2.975E-01  3.917E-01  3.170E-01
                                          3      0.708  6.006E-01  6.083E-01  1.281E-02
  7   1.360940   5.5 -1   0.00E+00  1 0                   11/2-  0                      
                                          3      0.878  9.843E-01  1.000E+00  1.600E-02
  8   1.410660   5.5 -1   0.00E+00  3 1             11/2-,13/2-  0                      
                                          5      0.237  7.421E-03  1.302E-02  7.540E-01
                                          4      0.534  2.968E-01  3.217E-01  8.360E-02
                                          3      0.928  6.605E-01  6.653E-01  7.340E-03
  9   1.484000   6.5 -1   0.00E+00  3 0                   13/2-  0                      
                                          6      0.294  9.120E-02  9.120E-02  0.000E+00
                                          4      0.608  7.495E-01  7.847E-01  4.700E-02
                                          3      1.001  1.241E-01  1.241E-01  0.000E+00
 10   1.616400   4.5 -1   0.00E+00  3 1        9/2-,11/2-,13/2-  0                      
                                          5      0.443  3.854E-01  4.384E-01  1.374E-01
                                          4      0.739  1.803E-01  1.803E-01  0.000E+00
                                          3      1.134  3.813E-01  3.813E-01  0.000E+00
 11   1.618730   7.5 -1   0.00E+00  2 0                   15/2-  0                      
                                          6      0.428  4.803E-01  5.471E-01  1.390E-01
                                          4      0.742  4.477E-01  4.529E-01  1.159E-02
 12   1.725240   6.5  1   0.00E+00  2 0                 (13/2)+  0                      
                                          4      0.849  8.951E-01  8.985E-01  3.800E-03
                                          3      1.242  1.015E-01  1.015E-01  0.000E+00
 13   1.924470   8.5 -1   0.00E+00  2 0                   17/2-  0                      
                                         11      0.306  3.192E-01  4.383E-01  3.730E-01
                                          6      0.734  5.551E-01  5.617E-01  1.184E-02
 14   1.944600   6.5 -1   0.00E+00  4 0                   13/2-  0                      
                                         11      0.326  7.776E-02  9.331E-02  2.000E-01
                                          8      0.534  6.179E-02  6.179E-02  0.000E+00
                                          6      0.755  9.784E-02  1.012E-01  3.390E-02
                                          4      1.068  7.364E-01  7.437E-01  1.000E-02
 15   1.991460   5.5 -1   0.00E+00  2 1             11/2-,13/2-  0                      
                                          7      0.631  5.971E-01  6.180E-01  3.500E-02
                                          6      0.801  3.712E-01  3.820E-01  2.910E-02
 16   2.011400   8.5 -1   0.00E+00  2 0                   17/2-  0                      
                                         11      0.393  5.125E-01  5.740E-01  1.200E-01
                                          6      0.821  4.220E-01  4.260E-01  9.390E-03
 17   2.023500   5.5 -1   0.00E+00  1 1       11/2-,13/2-,15/2-  0                      
                                          9      0.539  9.247E-01  1.000E+00  8.140E-02
 18   2.033700  -1.0  0   0.00E+00  1 0                          0                      
                                          6      0.843  1.000E+00  1.000E+00  0.000E+00
 19   2.037200   7.5  1   0.00E+00  2 0                   15/2+  0                      
                                          6      0.847  3.330E-01  3.341E-01  3.260E-03
                                          4      1.162  6.659E-01  6.659E-01  0.000E+00
 20   2.115100  -1.0  0   0.00E+00  1 0                          0                      
                                          9      0.631  1.000E+00  1.000E+00  0.000E+00
 21   2.145100   5.5  1   0.00E+00  1 1       (11/2,13/2,15/2)+  0                      
                                         12      0.420  8.633E-01  1.000E+00  1.583E-01
 22   2.361900   5.5  0   0.00E+00  1 1        (11/2,13/2,15/2)  0                      
                                          9      0.878  1.000E+00  1.000E+00  0.000E+00
 23   2.367900  -1.0  0   0.00E+00  1 0                          0                      
                                         11      0.749  1.000E+00  1.000E+00  0.000E+00
 24   2.581500  -1.0  0   0.00E+00  2 0                          0                      
                                         20      0.466  2.432E-01  2.432E-01  0.000E+00
                                          6      1.391  7.568E-01  7.568E-01  0.000E+00
