162Dy  162   66   16   40   15   16    8.196993    8.008363
  1   0.000000   0.0  1  -1.00E+00  0 0                      0+  0                      
  2   0.080670   2.0  1   2.25E-09  1 0                      2+  0                      
                                          1      0.081  1.403E-01  1.000E+00  6.130E+00
  3   0.265660   4.0  1   1.32E-10  1 0                      4+  0                      
                                          2      0.185  7.651E-01  1.000E+00  3.070E-01
  4   0.548540   6.0  1   0.00E+00  1 0                      6+  0                      
                                          3      0.283  9.282E-01  1.000E+00  7.730E-02
  5   0.888360   2.0  1   0.00E+00  2 0                      2+  0                      
                                          2      0.808  3.784E-01  3.802E-01  4.810E-03
                                          1      0.888  6.174E-01  6.198E-01  3.910E-03
  6   0.962990   3.0  1   0.00E+00  2 0                      3+  0                      
                                          3      0.697  1.477E-01  1.487E-01  6.700E-03
                                          2      0.882  8.479E-01  8.513E-01  3.970E-03
  7   1.061020   4.0  1   0.00E+00  2 0                      4+  0                      
                                          3      0.795  5.406E-01  5.433E-01  5.000E-03
                                          2      0.980  4.552E-01  4.567E-01  3.170E-03
  8   1.148360   2.0 -1   0.00E+00  1 0                      2-  0                      
                                          5      0.260  9.760E-01  1.000E+00  2.460E-02
  9   1.182790   5.0  1   0.00E+00  3 0                      5+  0                      
                                          6      0.220  4.491E-02  5.268E-02  1.730E-01
                                          4      0.634  1.460E-01  1.472E-01  8.530E-03
                                          3      0.917  7.972E-01  8.001E-01  3.650E-03
 10   1.210140   3.0 -1   0.00E+00  5 0                      3-  0                      
                                          7      0.149  2.638E-01  2.638E-01  0.000E+00
                                          6      0.247  3.805E-02  3.912E-02  2.810E-02
                                          5      0.322  9.385E-02  9.521E-02  1.446E-02
                                          3      0.944  2.232E-01  2.236E-01  1.530E-03
                                          2      1.129  3.779E-01  3.783E-01  1.020E-03
 11   1.296950   4.0 -1   0.00E+00  2 0                      4-  0                      
                                          7      0.236  1.197E-01  1.235E-01  3.160E-02
                                          6      0.334  8.651E-01  8.765E-01  1.320E-02
 12   1.324510   6.0  1   0.00E+00  2 0                      6+  0                      
                                          4      0.776  6.636E-01  6.673E-01  5.600E-03
                                          3      1.059  3.318E-01  3.327E-01  2.710E-03
 13   1.390540   5.0 -1   0.00E+00  3 0                      5-  0                      
                                          7      0.329  3.067E-02  3.109E-02  1.365E-02
                                          4      0.842  2.561E-01  2.566E-01  1.730E-03
                                          3      1.125  7.116E-01  7.123E-01  1.010E-03
 14   1.485700   5.0 -1   1.92E-09  8 0                      5-  0                      
                                         13      0.095  1.268E-02  5.072E-02  3.000E+00
                                         12      0.161  1.839E-03  1.997E-03  8.610E-02
                                         11      0.189  2.409E-03  3.250E-03  3.490E-01
                                         10      0.276  1.915E-02  2.075E-02  8.390E-02
                                          9      0.303  7.925E-03  8.058E-03  1.679E-02
                                          7      0.425  9.510E-03  9.581E-03  7.450E-03
                                          4      0.937  2.764E-01  2.768E-01  1.410E-03
                                          3      1.220  6.283E-01  6.288E-01  9.000E-04
 15   1.530260   6.0 -1   0.00E+00  1 0                      6-  0                      
                                          9      0.347  9.882E-01  1.000E+00  1.199E-02
 16   1.575640   6.0 -1   0.00E+00  6 0                      6-  0                      
                                         14      0.090  1.483E-01  6.554E-01  3.420E+00
                                         12      0.251  1.545E-02  1.586E-02  2.700E-02
                                         11      0.278  7.723E-02  7.723E-02  0.000E+00
                                          9      0.393  1.452E-01  1.465E-01  8.940E-03
                                          4      1.027  3.861E-02  3.861E-02  0.000E+00
                                          3      1.310  6.642E-02  6.642E-02  0.000E+00
