 88Zr   88   40   32   84   31    7   12.353045    7.899458
  1   0.000000   0.0  1  -1.00E+00  0 0                      0+  0                      
  2   1.057090   2.0  1   0.00E+00  1 0                      2+  0                      
                                          1      1.057  9.994E-01  1.000E+00  5.910E-04
  3   1.817940   2.0  1   0.00E+00  2 0                      2+  0                      
                                          2      0.761  6.374E-01  6.382E-01  1.230E-03
                                          1      1.818  3.617E-01  3.618E-01  4.140E-04
  4   2.139740   4.0  1   0.00E+00  1 0                      4+  0                      
                                          2      1.083  9.994E-01  1.000E+00  5.600E-04
  5   2.455990   3.0 -1   0.00E+00  3 0                      3-  0                      
                                          4      0.316  3.299E-02  3.313E-02  4.210E-03
                                          3      0.638  8.820E-01  8.827E-01  7.330E-04
                                          2      1.399  8.416E-02  8.419E-02  3.280E-04
  6   2.539160   5.0 -1   0.00E+00  1 0                      5-  0                      
                                          4      0.399  9.977E-01  1.000E+00  2.270E-03
  7   2.605300   4.0  1   0.00E+00  2 0                      4+  0                      
                                          4      0.466  5.934E-01  5.934E-01  0.000E+00
                                          2      1.548  4.064E-01  4.066E-01  3.670E-04
  8   2.673800  -1.0  0   0.00E+00  1 0                          0                      
                                          6      0.135  1.000E+00  1.000E+00  0.000E+00
  9   2.801330   5.0 -1   0.00E+00  2 0                      5-  0                      
                                          6      0.262  8.244E-01  8.384E-01  1.700E-02
                                          4      0.662  1.615E-01  1.616E-01  6.760E-04
 10   2.989800   5.0 -1   0.00E+00  5 0                      5-  0                      
                                          9      0.189  7.692E-03  7.692E-03  0.000E+00
                                          7      0.385  8.173E-03  8.173E-03  0.000E+00
                                          6      0.451  6.394E-01  6.394E-01  0.000E+00
                                          5      0.534  2.957E-01  2.967E-01  3.450E-03
                                          4      0.850  4.807E-02  4.807E-02  0.000E+00
 11   2.998900  -1.0  0   0.00E+00  2 0                          0                      
                                          5      0.543  2.121E-01  2.121E-01  0.000E+00
                                          3      1.180  7.879E-01  7.879E-01  0.000E+00
 12   3.032840   3.0 -1   0.00E+00  3 0                      3-  0                      
                                          5      0.577  1.437E-01  1.437E-01  0.000E+00
                                          4      0.893  7.728E-02  7.728E-02  0.000E+00
