194Hg  194   80   14   22   13    9    9.193105    6.068094
  1   0.000000   0.0  1  -1.00E+00  0 0                      0+  0                      
  2   0.428200   2.0  1   1.90E-11  1 0                      2+  0                      
                                          1      0.428  9.618E-01  1.000E+00  3.970E-02
  3   1.064500   4.0  1   3.00E-12  1 0                      4+  0                      
                                          2      0.636  9.848E-01  1.000E+00  1.542E-02
  4   1.799500   6.0  1   0.00E+00  1 0                      6+  0                      
                                          3      0.735  9.888E-01  1.000E+00  1.129E-02
  5   1.813500   5.0 -1   5.10E-11  1 0                      5-  0                      
                                          3      0.749  9.961E-01  1.000E+00  3.950E-03
  6   1.910400   7.0 -1   3.61E-09  2 0                      7-  0                      
                                          5      0.097  1.186E-01  8.695E-01  6.330E+00
                                          4      0.111  9.846E-02  1.305E-01  3.250E-01
  7   2.138400   8.0 -1   0.00E+00  1 0                      8-  0                      
                                          6      0.228  7.407E-01  1.000E+00  3.500E-01
  8   2.143500   9.0 -1   0.00E+00  1 0                      9-  0                      
                                          6      0.233  8.104E-01  1.000E+00  2.340E-01
  9   2.165800   6.0 -1   0.00E+00  2 0                      6-  0                      
                                          6      0.255  6.088E-01  8.705E-01  4.300E-01
                                          5      0.352  1.116E-01  1.295E-01  1.600E-01
 10   2.179900   5.0 -1   0.00E+00  2 1                   5-,6-  0                      
                                          5      0.366  5.063E-01  5.974E-01  1.800E-01
                                          4      0.381  3.962E-01  4.026E-01  1.610E-02
 11   2.260000   4.0 -1   0.00E+00  1 1                (4,5,6)-  0                      
                                          5      0.447  9.259E-01  1.000E+00  8.000E-02
 12   2.264700   5.0 -1   0.00E+00  2 1                  (5,6)-  0                      
                                          9      0.099  5.630E-02  5.151E-01  8.150E+00
                                          5      0.451  4.574E-01  4.849E-01  6.000E-02
 13   2.374700   6.0 -1   0.00E+00  2 1                   6-,7-  0                      
                                          9      0.209  5.587E-01  7.821E-01  4.000E-01
                                          6      0.465  2.095E-01  2.179E-01  4.000E-02
 14   2.463900   6.0 -1   0.00E+00  5 0                      6-  0                      
                                         10      0.284  1.024E-01  1.403E-01  3.700E-01
                                          9      0.298  1.152E-01  1.302E-01  1.300E-01
                                          6      0.553  2.560E-01  2.716E-01  6.100E-02
                                          5      0.650  3.840E-01  3.940E-01  2.600E-02
                                          4      0.664  6.400E-02  6.400E-02  0.000E+00
