176Yb  176   70    2    1    1    2    6.867084    8.469737
  1   0.000000   0.0  1  -1.00E+00  0 0                      0+  0                      
  2   0.082100   2.0  1   1.76E-09  1 0                      2+  0                      
                                          1      0.082  1.239E-01  1.000E+00  7.070E+00
