 88Nb   88   41    3    3    2    0   10.368380    4.113380
  1   0.000000   4.0 -1   4.67E+02  0 0                    (4-)  0                      
  2   0.080000  -1.0  0   0.00E+00  1 0                          0                      
                                          1      0.080  1.000E+00  1.000E+00  0.000E+00
  3   0.170700  -1.0  0   0.00E+00  2 0                          0                      
                                          2      0.091  0.000E+00  0.000E+00  0.000E+00
                                          1      0.171  1.000E+00  1.000E+00  0.000E+00
