 22Mg   22   12   28    4    4    3   19.375155    5.504100
  1   0.000000   0.0  1   3.88E+00  0 0                      0+  0                      
  2   1.247020   2.0  1   0.00E+00  1 0                      2+  0                      
                                          1      1.247  1.000E+00  1.000E+00  0.000E+00
  3   3.308210   4.0  1   0.00E+00  1 0                      4+  0                      
                                          2      2.061  1.000E+00  1.000E+00  0.000E+00
  4   5.293110   4.0  1   0.00E+00  1 0                    (4+)  0                      
                                          3      1.985  1.000E+00  1.000E+00  0.000E+00
  5   5.451800   3.0  1   0.00E+00  1 0                    (3+)  0                      
                                          3      2.143  1.000E+00  1.000E+00  0.000E+00
  6   6.221000   4.0  1   0.00E+00  0 0                    (4+)  0                      
  7   6.307000   4.0  1   0.00E+00  0 0                      4+  0                      
  8   6.476000  -1.0  0   0.00E+00  0 0                          0                      
  9   6.724000  -1.0  0   0.00E+00  0 0                          0                      
 10   6.865000   3.0  1   0.00E+00  0 0                    (3+)  0                      
 11   7.052000  -1.0  0   0.00E+00  0 0                          0                      
 12   7.132000   5.0  1   0.00E+00  0 0                    (5+)  0                      
 13   7.254000  -1.0  0   0.00E+00  0 0                          0                      
 14   7.573000  -1.0  0   0.00E+00  0 0                          0                      
 15   8.004000  -1.0  0   0.00E+00  0 0                          0                      
 16   8.339000  -1.0  0   0.00E+00  0 0                          0                      
 17   8.416000  -1.0  0   0.00E+00  0 0                          0                      
 18   8.589000  -1.0  0   0.00E+00  0 0                          0                      
 19   8.985000  -1.0  0   0.00E+00  0 0                          0                      
 20   9.518000  -1.0  0   0.00E+00  0 0                          0                      
 21   9.725000  -1.0  0   0.00E+00  0 0                          0                      
 22   9.965000  -1.0  0   0.00E+00  0 0                          0                      
 23  10.413000  -1.0  0   0.00E+00  0 0                          0                      
 24  10.678000  -1.0  0   0.00E+00  0 0                          0                      
 25  11.309000  -1.0  0   0.00E+00  0 0                          0                      
 26  11.410000  -1.0  0   0.00E+00  0 0                          0                      
 27  13.018000  -1.0  0   0.00E+00  0 0                          0                      
 28  14.012000  -1.0  0   0.00E+00  0 0                          0                      
