 32Cl   32   17   26    8    4    1   14.371471    1.581146
  1   0.000000   1.0  1   2.98E-01  0 0                      1+  0                      
  2   0.089890   2.0  1   0.00E+00  1 0                    (2)+  0                      
                                          1      0.090  9.903E-01  1.000E+00  9.800E-03
  3   0.461100   0.0  1   0.00E+00  1 0                    (0)+  0                      
                                          1      0.461  1.000E+00  1.000E+00  0.000E+00
  4   1.168550   1.0  1   0.00E+00  3 0                      1+  0                      
                                          3      0.707  5.764E-01  5.764E-01  0.000E+00
                                          2      1.079  2.109E-01  2.109E-01  0.000E+00
                                          1      1.169  2.127E-01  2.127E-01  0.000E+00
  5   2.210200   1.0  1   0.00E+00  0 0                    (1+)  0                      
  6   3.772000   1.0  1   0.00E+00  0 0                      1+  0                      
  7   4.087000  -1.0  0   0.00E+00  0 0                          0                      
  8   4.167000   1.0  1   0.00E+00  0 0                      1+  0                      
  9   4.439000   1.0  1   0.00E+00  0 0                      1+  0                      
 10   4.796000   1.0  1   0.00E+00  0 0                    (1+)  0                      
 11   5.046300   0.0  1   0.00E+00  3 0                      0+  0                      
                                          5      2.836  1.251E-01  1.251E-01  0.000E+00
                                          4      3.877  8.238E-01  8.238E-01  0.000E+00
                                          1      5.046  5.109E-02  5.109E-02  0.000E+00
 12   5.302000   1.0  1   0.00E+00  0 0                      1+  0                      
 13   5.427000   1.0  1   0.00E+00  0 0                      1+  0                      
 14   5.695000   1.0  1   0.00E+00  0 0                      1+  0                      
 15   5.794000   1.0  1   0.00E+00  0 0                      1+  0                      
 16   6.063000   1.0  1   0.00E+00  0 0                      1+  0                      
 17   6.259000   1.0  1   0.00E+00  0 0                      1+  0                      
 18   6.528000   1.0  1   0.00E+00  0 0                      1+  0                      
 19   6.599000   1.0  1   0.00E+00  0 0                      1+  0                      
 20   6.738000   1.0  1   0.00E+00  0 0                      1+  0                      
 21   7.330000   1.0  1   0.00E+00  0 0                      1+  0                      
 22   7.467000   1.0  1   0.00E+00  0 0                      1+  0                      
 23   7.507000  -1.0  0   0.00E+00  0 0                          0                      
 24   7.608000   1.0  1   0.00E+00  0 0                      1+  0                      
 25   7.861000   1.0  1   0.00E+00  0 0                      1+  0                      
 26   8.186000   1.0  1   0.00E+00  0 0                      1+  0                      
