145Gd  145   64   14   21   13    7    9.238433    4.596422
  1   0.000000   0.5  1  -1.00E+00  0 0                    1/2+  0                      
  2   0.027300   1.5  1   0.00E+00  1 0                    3/2+  0                      
                                          1      0.027  0.000E+00  0.000E+00  4.000E+02
  3   0.748700   5.5 -1   8.50E+01  1 0                   11/2-  0                      
                                          2      0.721  0.000E+00  0.000E+00  1.454E-01
  4   1.014900   2.5  1   0.00E+00  2 0                    5/2+  0                      
                                          2      0.988  8.810E-01  8.810E-01  0.000E+00
                                          1      1.015  1.190E-01  1.190E-01  0.000E+00
  5   1.272700   3.5 -1   0.00E+00  2 0                    7/2-  0                      
                                          4      0.258  7.959E-01  7.959E-01  0.000E+00
                                          3      0.524  2.041E-01  2.041E-01  0.000E+00
  6   1.415300   3.5  1   0.00E+00  1 0                    7/2+  0                      
                                          2      1.388  1.000E+00  1.000E+00  0.000E+00
  7   1.498800   2.5  1   0.00E+00  1 0                    5/2+  0                      
                                          2      1.472  1.000E+00  1.000E+00  0.000E+00
  8   1.667200   3.5 -1   0.00E+00  1 0                  7/2(-)  0                      
                                          4      0.652  1.000E+00  1.000E+00  0.000E+00
  9   1.683800   4.5 -1   0.00E+00  2 0                    9/2-  0                      
                                          6      0.269  3.614E-01  3.614E-01  0.000E+00
                                          3      0.935  6.386E-01  6.386E-01  0.000E+00
 10   1.809700   4.5 -1   0.00E+00  1 0                    9/2-  0                      
                                          5      0.537  1.000E+00  1.000E+00  0.000E+00
 11   2.181200   4.5 -1   0.00E+00  3 0                  (9/2-)  0                      
                                         10      0.371  7.650E-02  7.650E-02  0.000E+00
                                          5      0.908  3.989E-01  3.989E-01  0.000E+00
                                          3      1.433  5.246E-01  5.246E-01  0.000E+00
 12   2.195400   5.5 -1   0.00E+00  1 0                   11/2-  0                      
                                          3      1.447  1.000E+00  1.000E+00  0.000E+00
 13   2.381800   4.5 -1   0.00E+00  4 0                  (9/2-)  0                      
                                         11      0.201  1.769E-01  1.769E-01  0.000E+00
                                         10      0.572  3.440E-01  3.440E-01  0.000E+00
                                          9      0.698  1.351E-01  1.351E-01  0.000E+00
                                          5      1.109  3.440E-01  3.440E-01  0.000E+00
 14   2.442000   6.5 -1   0.00E+00  1 0                   13/2-  0                      
                                         12      0.247  1.000E+00  1.000E+00  0.000E+00
