197Pb  197   82    3    0    0    1    7.468469    4.537758
  1   0.000000   1.5 -1   4.86E+02  0 0                    3/2-  0                      
  2   0.084900   2.5 -1   0.00E+00  0 0                    5/2-  0                      
  3   0.319310   6.5  1   2.57E+03  0 0                   13/2+  0                      
