161Lu  161   71    8    6    5    1   10.363725    1.688093
  1   0.000000   0.5  1  -1.00E+00  0 0                    1/2+  0                      
  2   0.000000   1.5  1   0.00E+00  0 0                  (3/2+)  0                      
  3   0.066700   2.5  1   0.00E+00  0 0                  (5/2+)  0                      
  4   0.135600   2.5  1   0.00E+00  1 0                  (5/2+)  0                      
                                          1      0.136  1.000E+00  1.000E+00  0.000E+00
  5   0.226800   3.5  1   0.00E+00  1 0                  (7/2+)  0                      
                                          4      0.091  1.000E+00  1.000E+00  0.000E+00
  6   0.275900   3.5  1   0.00E+00  2 0                  (7/2+)  0                      
                                          3      0.209  4.878E-01  4.878E-01  0.000E+00
                                          1      0.276  5.122E-01  5.122E-01  0.000E+00
  7   0.335200   3.5  1   0.00E+00  1 0                  (7/2+)  0                      
                                          4      0.200  1.000E+00  1.000E+00  0.000E+00
  8   0.444400   4.5  1   0.00E+00  1 0                  (9/2+)  0                      
                                          5      0.218  1.000E+00  1.000E+00  0.000E+00
