 78Sr   78   38    4    3    3    4   13.441824    5.632421
  1   0.000000   0.0  1  -1.00E+00  0 0                      0+  0                      
  2   0.279000   2.0  1   0.00E+00  1 0                      2+  0                      
                                          1      0.279  1.000E+00  1.000E+00  0.000E+00
  3   0.783000   4.0  1   0.00E+00  1 0                      4+  0                      
                                          2      0.504  1.000E+00  1.000E+00  0.000E+00
  4   1.496000   6.0  1   0.00E+00  1 0                      6+  0                      
                                          3      0.713  1.000E+00  1.000E+00  0.000E+00
