167Tm  167   69   28   92   27    4    8.727957    4.907943
  1   0.000000   0.5  1   7.99E+05  0 0                    1/2+  0                      
  2   0.010412   1.5  1   9.50E-10  1 0                    3/2+  0                      
                                          1      0.010  1.541E-03  1.000E+00  6.480E+02
  3   0.116564   2.5  1   6.60E-11  2 0                    5/2+  0                      
                                          2      0.106  2.530E-01  9.134E-01  2.610E+00
                                          1      0.117  3.174E-02  8.656E-02  1.727E+00
  4   0.142404   3.5  1   0.00E+00  2 0                    7/2+  0                      
                                          3      0.026  6.282E-03  1.853E-01  2.850E+01
                                          2      0.132  3.883E-01  8.147E-01  1.098E+00
  5   0.171720   0.5 -1   0.00E+00  2 0                  (1/2)-  0                      
                                          2      0.161  4.469E-01  4.890E-01  9.420E-02
                                          1      0.172  4.732E-01  5.110E-01  7.990E-02
  6   0.179464   3.5  1   1.16E-06  3 0                    7/2+  0                      
                                          4      0.037  2.752E-03  8.890E-02  3.130E+01
                                          3      0.063  7.103E-02  9.078E-01  1.178E+01
                                          2      0.169  2.279E-03  3.327E-03  4.600E-01
  7   0.187622   2.5 -1   0.00E+00  1 0                    5/2-  0                      
                                          2      0.177  9.314E-01  1.000E+00  7.360E-02
  8   0.282200   1.5  0   0.00E+00  4 0                   (3/2)  0                      
                                          7      0.095  2.184E-01  6.771E-01  2.100E+00
                                          5      0.110  1.310E-01  3.014E-01  1.300E+00
                                          2      0.272  4.732E-03  5.253E-03  1.100E-01
                                          1      0.282  1.492E-02  1.627E-02  9.000E-02
  9   0.285864   4.5 -1   0.00E+00  2 0                    9/2-  0                      
                                          7      0.098  3.000E-02  1.284E-01  3.280E+00
                                          4      0.143  7.724E-01  8.716E-01  1.284E-01
 10   0.290870   1.5 -1   0.00E+00  4 0                  (3/2-)  0                      
                                          7      0.103  1.221E-01  4.603E-01  2.770E+00
                                          3      0.174  8.561E-02  9.219E-02  7.690E-02
                                          2      0.281  4.210E-02  4.210E-02  0.000E+00
                                          1      0.291  3.972E-01  4.054E-01  2.074E-02
 11   0.292798   3.5 -1   9.00E-07  5 0                    7/2-  0                      
                                          9      0.007  0.000E+00  0.000E+00  0.000E+00
                                          7      0.105  6.401E-03  2.356E-02  2.680E+00
                                          6      0.113  5.959E-01  7.388E-01  2.397E-01
                                          4      0.150  3.973E-04  4.423E-04  1.133E-01
                                          3      0.176  2.207E-01  2.372E-01  7.470E-02
 12   0.296140   4.5  1   0.00E+00  2 0                    9/2+  0                      
                                          6      0.117  1.814E-01  5.432E-01  1.995E+00
                                          3      0.180  3.325E-01  4.568E-01  3.740E-01
 13   0.326570   4.5  1   0.00E+00  2 0                    9/2+  0                      
                                          4      0.184  4.787E-01  7.411E-01  5.480E-01
                                          3      0.210  2.120E-01  2.589E-01  2.214E-01
 14   0.383680   4.5 -1   0.00E+00  1 0                    9/2-  0                      
