167Yb  167   70   45  232   44    7    7.067512    5.992393
  1   0.000000   2.5 -1   1.05E+03  0 0                    5/2-  0                      
  2   0.029656   2.5  1   1.40E-08  1 0                    5/2+  0                      
                                          1      0.030  3.654E-01  1.000E+00  1.737E+00
  3   0.033916   3.5  1   1.60E-08  2 0                    7/2+  0                      
                                          2      0.004  0.000E+00  0.000E+00  0.000E+00
                                          1      0.034  4.545E-01  1.000E+00  1.200E+00
  4   0.058539   4.5  1   0.00E+00  2 0                    9/2+  0                      
                                          3      0.025  0.000E+00  0.000E+00  7.700E+01
                                          2      0.029  0.000E+00  0.000E+00  8.930E+02
  5   0.078679   3.5 -1   8.40E-10  4 0                    7/2-  0                      
                                          4      0.020  0.000E+00  0.000E+00  4.990E+00
                                          3      0.045  7.862E-02  1.223E-01  5.560E-01
                                          2      0.049  0.000E+00  0.000E+00  4.320E-01
                                          1      0.079  9.488E-02  8.777E-01  8.250E+00
  6   0.125918   5.5  1   0.00E+00  2 0                   11/2+  0                      
                                          4      0.067  7.027E-02  8.397E-01  1.095E+01
                                          3      0.092  2.952E-02  1.603E-01  4.430E+00
  7   0.178863   4.5 -1   2.30E-10  4 0                    9/2-  0                      
                                          5      0.100  4.145E-02  1.737E-01  3.190E+00
                                          4      0.120  1.219E-01  1.475E-01  2.101E-01
                                          3      0.145  2.122E-01  2.395E-01  1.285E-01
                                          1      0.179  3.158E-01  4.393E-01  3.910E-01
  8   0.179750   1.5 -1   0.00E+00  1 0                  (3/2-)  0                      
                                          1      0.180  6.623E-01  1.000E+00  5.100E-01
  9   0.185940   6.5  1   0.00E+00  2 0                   13/2+  0                      
                                          6      0.060  0.000E+00  0.000E+00  2.440E+00
                                          4      0.127  4.355E-01  1.000E+00  1.296E+00
 10   0.188704   0.5 -1   2.30E-08  1 0                    1/2-  0                      
                                          1      0.189  7.536E-01  1.000E+00  3.270E-01
 11   0.213167   2.5 -1   0.00E+00  2 0                  (5/2)-  0                      
                                          2      0.184  3.211E-02  3.433E-02  6.920E-02
                                          1      0.213  6.903E-01  9.657E-01  3.990E-01
 12   0.239163   2.5 -1   0.00E+00  6 0                  (5/2)-  0                      
                                         11      0.026  0.000E+00  0.000E+00  8.100E+01
                                          8      0.059  0.000E+00  0.000E+00  2.525E+00
                                          5      0.160  2.642E-02  4.544E-02  7.200E-01
                                          3      0.205  4.162E-02  4.377E-02  5.170E-02
                                          2      0.210  7.238E-02  7.594E-02  4.910E-02
                                          1      0.239  7.166E-01  8.348E-01  1.650E-01
 13   0.258525   1.5 -1   0.00E+00  5 0                    3/2-  0                      
                                         12      0.019  0.000E+00  0.000E+00  3.300E+03
                                         11      0.045  0.000E+00  0.000E+00  5.580E+00
                                         10      0.070  1.286E-02  1.761E-01  1.270E+01
                                          5      0.180  1.061E-01  1.469E-01  3.850E-01
                                          1      0.259  5.786E-01  6.769E-01  1.700E-01
 14   0.278210   2.5 -1   0.00E+00  4 0                    5/2-  0                      
                                         13      0.020  0.000E+00  0.000E+00  3.000E+03
                                         10      0.089  4.493E-02  2.669E-01  4.940E+00
                                          2      0.249  3.444E-01  3.575E-01  3.800E-02
                                          1      0.278  3.295E-01  3.756E-01  1.400E-01
 15   0.301480   5.5 -1   0.00E+00  3 0                   11/2-  0                      
                                          7      0.123  5.724E-02  1.540E-01  1.690E+00
                                          5      0.223  5.966E-01  7.089E-01  1.882E-01
                                          4      0.243  1.321E-01  1.371E-01  3.820E-02
 16   0.308401   3.5 -1   0.00E+00  5 0                  (7/2)-  0                      
                                         11      0.095  4.843E-02  2.363E-01  3.880E+00
                                          5      0.230  2.070E-01  2.699E-01  3.040E-01
                                          3      0.274  4.686E-02  4.803E-02  2.482E-02
                                          2      0.279  3.593E-01  3.679E-01  2.384E-02
                                          1      0.308  6.795E-02  7.788E-02  1.460E-01
 17   0.317488   3.5 -1   0.00E+00  5 0                  (7/2)-  0                      
                                         14      0.039  0.000E+00  0.000E+00  1.000E+02
                                         12      0.078  6.731E-02  5.291E-01  6.860E+00
                                          7      0.139  2.278E-02  4.875E-02  1.140E+00
                                          5      0.239  1.139E-01  1.472E-01  2.920E-01
                                          1      0.318  2.423E-01  2.750E-01  1.349E-01
 18   0.410979   3.5 -1   0.00E+00  7 0                    7/2-  0                      
                                         16      0.103  6.168E-02  2.547E-01  3.130E+00
                                         11      0.198  4.673E-02  5.977E-02  2.790E-01
                                          7      0.232  4.299E-02  5.245E-02  2.200E-01
                                          5      0.332  4.206E-02  4.614E-02  9.700E-02
                                          3      0.377  2.327E-01  2.358E-01  1.339E-02
                                          2      0.381  1.570E-01  1.588E-01  1.120E-02
                                          1      0.411  1.860E-01  1.923E-01  3.400E-02
 19   0.419540   4.5 -1   0.00E+00  6 0                  (9/2)-  0                      
                                         17      0.102  1.062E-01  4.441E-01  3.180E+00
                                         16      0.111  1.932E-02  6.413E-02  2.320E+00
                                         12      0.180  9.658E-02  1.334E-01  3.810E-01
                                          7      0.241  4.829E-02  6.210E-02  2.860E-01
                                          5      0.341  1.014E-01  1.118E-01  1.020E-01
                                          3      0.386  1.825E-01  1.845E-01  1.092E-02
 20   0.430870   3.5  1   0.00E+00  4 0                    7/2+  0                      
                                          5      0.352  3.838E-02  3.890E-02  1.351E-02
                                          4      0.372  6.717E-02  7.311E-02  8.840E-02
                                          3      0.397  1.727E-01  1.846E-01  6.900E-02
                                          2      0.401  6.557E-01  7.034E-01  7.270E-02
 21   0.440676   3.5 -1   0.00E+00  9 0                    7/2-  0                      
                                         19      0.021  0.000E+00  0.000E+00  9.400E+01
                                         17      0.123  8.052E-02  2.198E-01  1.730E+00
                                         16      0.132  0.000E+00  0.000E+00  1.320E+00
                                         14      0.162  6.147E-03  1.138E-02  8.510E-01
                                         13      0.182  2.704E-01  3.702E-01  3.690E-01
                                         12      0.202  1.352E-02  1.707E-02  2.620E-01
                                          7      0.262  1.721E-01  2.112E-01  2.270E-01
                                          5      0.362  6.884E-02  7.277E-02  5.700E-02
                                          3      0.407  9.650E-02  9.756E-02  1.100E-02
 22   0.477430   4.5 -1   0.00E+00  7 0                    9/2-  0                      
                                         21      0.037  3.777E-03  5.250E-02  1.290E+01
                                         19      0.058  0.000E+00  0.000E+00  1.600E+01
                                         14      0.199  3.777E-01  4.808E-01  2.730E-01
                                          7      0.299  1.478E-01  1.700E-01  1.500E-01
                                          5      0.399  1.839E-01  1.937E-01  5.300E-02
                                          3      0.443  6.897E-02  6.952E-02  7.940E-03
                                          1      0.477  3.284E-02  3.350E-02  2.009E-02
 23   0.553380   4.5 -1   0.00E+00  5 0                    9/2-  0                      
                                         19      0.134  1.499E-01  3.700E-01  1.468E+00
                                         17      0.236  3.241E-01  3.805E-01  1.740E-01
                                          7      0.374  5.996E-02  6.374E-02  6.300E-02
                                          6      0.427  8.137E-02  8.243E-02  1.300E-02
                                          4      0.495  1.028E-01  1.034E-01  6.210E-03
 24   0.569390   3.5  1   0.00E+00  4 0                  (7/2)+  0                      
                                         12      0.330  1.074E-01  1.091E-01  1.576E-02
                                         11      0.356  3.857E-01  3.908E-01  1.316E-02
                                          6      0.443  2.051E-01  2.101E-01  2.440E-02
                                          2      0.540  2.832E-01  2.900E-01  2.400E-02
 25   0.571489   5.5 -1   1.80E-07  8 0                 (11/2)-  0                      
                                         19      0.152  3.688E-02  7.007E-02  9.000E-01
                                         18      0.160  4.641E-02  7.282E-02  5.690E-01
                                         17      0.254  4.769E-02  5.358E-02  1.236E-01
                                         15      0.270  1.399E-02  1.623E-02  1.600E-01
                                          9      0.386  1.202E-01  1.215E-01  1.092E-02
                                          7      0.393  1.253E-01  1.344E-01  7.300E-02
                                          6      0.446  2.098E-01  2.117E-01  8.900E-03
                                          4      0.513  3.179E-01  3.197E-01  5.730E-03
 26   0.628620   3.5  1   0.00E+00  4 0                    7/2+  0                      
                                         20      0.198  1.086E-01  1.388E-01  2.790E-01
                                          4      0.570  3.039E-01  3.125E-01  2.800E-02
                                          3      0.595  1.845E-01  1.880E-01  1.900E-02
                                          2      0.599  3.517E-01  3.607E-01  2.550E-02
 27   0.677180   2.5 -1   0.00E+00  5 1              (5/2,7/2)-  0                      
                                         16      0.369  1.435E-01  1.530E-01  6.600E-02
                                         14      0.399  2.870E-01  3.022E-01  5.300E-02
                                         12      0.438  7.688E-02  8.132E-02  5.780E-02
                                         11      0.464  1.230E-01  1.257E-01  2.159E-02
                                          1      0.677  3.331E-01  3.378E-01  1.400E-02
 28   0.719610   3.5 -1   0.00E+00  7 0                  (7/2)-  0                      
                                         21      0.279  4.244E-01  4.638E-01  9.270E-02
                                         12      0.480  5.305E-02  5.481E-02  3.300E-02
                                          8      0.540  1.026E-01  1.041E-01  1.473E-02
                                          5      0.640  3.537E-02  3.594E-02  1.600E-02
                                          3      0.685  8.312E-02  8.338E-02  3.110E-03
                                          2      0.690  1.362E-01  1.366E-01  3.070E-03
                                          1      0.720  1.203E-01  1.214E-01  9.700E-03
 29   0.788360   4.5 -1   0.00E+00  7 0                  (9/2)-  0                      
                                         19      0.369  1.009E-01  1.076E-01  6.600E-02
                                         17      0.471  1.983E-01  2.073E-01  4.560E-02
                                         16      0.480  5.408E-02  5.586E-02  3.300E-02
                                         12      0.549  1.009E-01  1.030E-01  2.000E-02
                                          7      0.609  1.893E-01  1.919E-01  1.380E-02
                                          5      0.710  2.343E-01  2.364E-01  8.800E-03
                                          1      0.788  9.734E-02  9.794E-02  6.120E-03
 30   1.022270   2.5  1   0.00E+00  4 1              (5/2,9/2)+  0                      
                                         20      0.591  3.429E-01  3.475E-01  1.330E-02
                                         17      0.705  4.365E-02  4.377E-02  2.940E-03
                                          4      0.964  1.793E-01  1.800E-01  4.000E-03
                                          3      0.988  4.271E-01  4.288E-01  3.900E-03
 31   1.267240   2.5  1   0.00E+00  3 0                    5/2+  0                      
                                         18      0.856  3.780E-02  3.788E-02  2.010E-03
                                          5      1.189  2.611E-01  2.614E-01  1.100E-03
                                          1      1.267  7.000E-01  7.007E-01  1.030E-03
 32   1.305530   3.5 -1   0.00E+00  4 0                  (7/2-)  0                      
                                         26      0.677  2.444E-01  2.452E-01  3.190E-03
                                         11      1.092  6.016E-02  6.016E-02  0.000E+00
                                          7      1.127  3.046E-01  3.062E-01  5.340E-03
                                          1      1.305  3.873E-01  3.885E-01  3.000E-03
 33   1.356320   4.5  1   0.00E+00  5 1            (9/2+,11/2+)  0                      
                                         25      0.785  6.300E-01  6.315E-01  2.380E-03
                                         19      0.936  7.245E-02  7.245E-02  0.000E+00
                                         15      1.054  3.150E-02  3.150E-02  0.000E+00
                                          7      1.175  2.047E-01  2.047E-01  0.000E+00
                                          3      1.323  5.985E-02  5.985E-02  0.000E+00
 34   1.947480   4.5  1   0.00E+00  8 0                  (9/2)+  0                      
                                         32      0.642  3.897E-02  3.913E-02  4.100E-03
                                         30      0.925  1.280E-02  1.280E-02  0.000E+00
                                         28      1.227  2.088E-01  2.092E-01  2.300E-03
                                         25      1.376  1.063E-01  1.069E-01  5.000E-03
                                         23      1.394  8.629E-02  8.649E-02  2.300E-03
                                         22      1.470  5.511E-02  5.511E-02  0.000E+00
                                         21      1.507  4.342E-01  4.347E-01  1.090E-03
                                         17      1.630  5.567E-02  5.567E-02  0.000E+00
 35   1.951100   4.5  0   0.00E+00 10 0                   (9/2)  0                      
                                         33      0.595  5.167E-02  5.167E-02  0.000E+00
                                         25      1.379  1.149E-01  1.149E-01  0.000E+00
                                         23      1.398  1.824E-01  1.824E-01  0.000E+00
                                         22      1.474  2.736E-02  2.736E-02  0.000E+00
                                         21      1.510  1.307E-01  1.307E-01  0.000E+00
                                         19      1.532  5.532E-02  5.532E-02  0.000E+00
                                         17      1.634  2.188E-01  2.188E-01  0.000E+00
                                          6      1.825  1.277E-02  1.277E-02  0.000E+00
                                          3      1.918  1.149E-01  1.149E-01  0.000E+00
                                          1      1.951  9.119E-02  9.119E-02  0.000E+00
 36   1.952660   3.5  1   0.00E+00  9 0                  (7/2)+  0                      
                                         33      0.597  2.586E-02  2.635E-02  1.900E-02
                                         29      1.164  6.593E-02  6.606E-02  1.900E-03
                                         27      1.275  1.215E-01  1.217E-01  1.060E-03
                                         18      1.542  1.228E-01  1.228E-01  0.000E+00
                                         16      1.644  2.909E-01  2.911E-01  9.250E-04
                                         14      1.676  9.050E-02  9.058E-02  9.280E-04
                                         12      1.714  1.590E-01  1.592E-01  9.340E-04
                                          5      1.873  6.787E-02  6.794E-02  9.730E-04
                                          4      1.893  5.430E-02  5.430E-02  0.000E+00
 37   1.973960   2.5  0   0.00E+00  7 1                 5/2,7/2  0                      
                                         19      1.555  4.957E-02  4.957E-02  0.000E+00
                                         18      1.563  4.099E-02  4.099E-02  0.000E+00
                                         17      1.656  1.030E-01  1.030E-01  0.000E+00
                                         16      1.665  1.992E-01  1.992E-01  0.000E+00
                                         14      1.696  8.008E-02  8.008E-02  0.000E+00
                                          5      1.895  1.602E-01  1.602E-01  0.000E+00
                                          1      1.974  3.670E-01  3.670E-01  0.000E+00
 38   1.975170   4.5  1   0.00E+00  7 0                  (9/2)+  0                      
                                         28      1.256  8.218E-02  8.230E-02  1.400E-03
                                         25      1.404  2.024E-01  2.024E-01  0.000E+00
                                         21      1.535  1.303E-01  1.303E-01  0.000E+00
                                         19      1.555  5.211E-02  5.211E-02  0.000E+00
                                          6      1.849  5.512E-02  5.512E-02  0.000E+00
                                          3      1.941  4.460E-01  4.467E-01  1.530E-03
                                          2      1.946  3.107E-02  3.107E-02  0.000E+00
 39   1.979490   3.5 -1   0.00E+00  7 0                  (7/2-)  0                      
                                         32      0.674  8.804E-02  8.881E-02  8.680E-03
                                         20      1.548  2.365E-01  2.365E-01  0.000E+00
                                         12      1.740  1.248E-01  1.248E-01  0.000E+00
                                          7      1.801  3.417E-02  3.417E-02  0.000E+00
                                          4      1.921  1.025E-01  1.025E-01  0.000E+00
                                          3      1.946  4.074E-02  4.074E-02  0.000E+00
                                          1      1.980  3.719E-01  3.724E-01  1.500E-03
 40   1.995320   4.5 -1   0.00E+00  8 0                  (9/2-)  0                      
                                         33      0.640  2.805E-02  2.816E-02  4.200E-03
                                         25      1.424  1.136E-01  1.136E-01  0.000E+00
                                         21      1.555  7.292E-02  7.292E-02  0.000E+00
                                         18      1.585  5.890E-02  5.890E-02  0.000E+00
                                         17      1.678  1.178E-01  1.178E-01  0.000E+00
                                          4      1.937  2.202E-01  2.202E-01  0.000E+00
                                          3      1.961  3.576E-01  3.576E-01  0.000E+00
                                          1      1.996  3.085E-02  3.085E-02  0.000E+00
 41   1.998420   4.5  1   0.00E+00 13 0                  (9/2)+  0                      
                                         33      0.642  5.527E-02  5.615E-02  1.600E-02
                                         30      0.976  1.105E-02  1.105E-02  0.000E+00
                                         25      1.427  2.005E-01  2.007E-01  1.000E-03
                                         23      1.445  6.553E-02  6.553E-02  0.000E+00
                                         22      1.522  7.501E-02  7.513E-02  1.630E-03
                                         21      1.558  4.106E-02  4.106E-02  0.000E+00
