255Md  255  101    2    0    0    0    6.682000    3.349423
  1   0.000000   3.5 -1  -1.00E+00  0 0                  (7/2-)  0                      
  2   0.012000   0.5 -1   0.00E+00  0 0                  (1/2-)  0                      
