155Tb  155   65   45  189   44   11    9.165051    4.833052
  1   0.000000   1.5  1   4.60E+05  0 0                    3/2+  0                      
  2   0.065461   2.5  1   2.50E-10  1 0                    5/2+  0                      
                                          1      0.065  1.166E-01  1.000E+00  7.580E+00
  3   0.155783   3.5  1   2.00E-10  2 0                    7/2+  0                      
                                          2      0.090  2.348E-01  9.299E-01  2.960E+00
                                          1      0.156  4.561E-02  7.006E-02  5.360E-01
  4   0.226916   2.5 -1   3.50E-10  3 0                    5/2-  0                      
                                          3      0.071  6.077E-04  1.059E-03  7.430E-01
                                          2      0.161  1.595E-02  1.728E-02  8.300E-02
                                          1      0.227  9.496E-01  9.817E-01  3.380E-02
  5   0.250028   3.5 -1   5.60E-10  2 0                    7/2-  0                      
                                          4      0.023  5.331E-03  2.682E-01  4.930E+01
                                          2      0.185  6.917E-01  7.318E-01  5.810E-02
  6   0.271042   2.5  1   0.00E+00  4 0                    5/2+  0                      
                                          5      0.021  6.768E-03  3.282E-02  3.850E+00
                                          3      0.115  4.576E-02  1.128E-01  1.466E+00
                                          2      0.206  1.679E-01  2.129E-01  2.680E-01
                                          1      0.271  5.704E-01  6.414E-01  1.245E-01
  7   0.274073   4.5  1   0.00E+00  2 0                    9/2+  0                      
                                          3      0.118  3.752E-01  8.851E-01  1.359E+00
                                          2      0.209  9.580E-02  1.149E-01  1.990E-01
  8   0.317045   4.5 -1   0.00E+00  3 0                    9/2-  0                      
                                          7      0.043  1.567E-01  2.390E-01  5.250E-01
                                          5      0.067  7.574E-02  6.097E-01  7.050E+00
                                          3      0.161  1.397E-01  1.513E-01  8.320E-02
  9   0.334824   3.5  1   0.00E+00  6 0                    7/2+  0                      
                                          6      0.064  2.980E-02  2.763E-01  8.270E+00
                                          5      0.085  3.668E-02  5.377E-02  4.660E-01
                                          4      0.108  8.023E-02  9.989E-02  2.450E-01
                                          3      0.179  3.209E-02  4.429E-02  3.800E-01
                                          2      0.269  2.888E-01  3.206E-01  1.100E-01
                                          1      0.335  2.052E-01  2.052E-01  0.000E+00
 10   0.466782   3.5  1   0.00E+00  5 0                    7/2+  0                      
                                          9      0.132  7.969E-02  1.575E-01  9.770E-01
                                          6      0.196  8.234E-02  1.096E-01  3.310E-01
                                          5      0.217  5.047E-01  5.239E-01  3.800E-02
                                          3      0.311  1.275E-01  1.346E-01  5.580E-02
                                          1      0.467  7.438E-02  7.438E-02  0.000E+00
 11   0.498639   2.5  1   0.00E+00  3 0                    5/2+  0                      
                                          3      0.343  1.850E-02  1.927E-02  4.180E-02
                                          2      0.433  2.749E-01  2.858E-01  3.960E-02
                                          1      0.499  6.766E-01  6.950E-01  2.710E-02
 12   0.508394   0.5  1   0.00E+00  2 1          1/2+,3/2+,5/2+  0                      
                                          3      0.352  1.114E-02  1.114E-02  0.000E+00
