  36K   36   19   11    2    2    3   14.315606    1.658864
  1   0.000000   2.0  1   3.42E-01  0 0                      2+  0                      
  2   1.112400   1.0  1   0.00E+00  1 0                      1+  0                      
                                          1      1.112  1.000E+00  1.000E+00  0.000E+00
  3   1.618600   1.0  1   0.00E+00  1 0                      1+  0                      
                                          1      1.619  1.000E+00  1.000E+00  0.000E+00
  4   3.357000   1.0  1   0.00E+00  0 0                      1+  0                      
  5   4.281900   0.0  1   0.00E+00  0 0                      0+  0                      
  6   4.450000   1.0  1   0.00E+00  0 0                      1+  0                      
  7   4.658000   1.0  1   0.00E+00  0 0                      1+  0                      
  8   5.243000  -1.0  0   0.00E+00  0 0                          0                      
  9   5.754000  -1.0  0   0.00E+00  0 0                          0                      
 10   5.926000   1.0  1   0.00E+00  0 0                      1+  0                      
 11   6.787000   1.0  1   0.00E+00  0 0                      1+  0                      
