 38Ar   38   18    8    3    2    2   11.838466   10.242246
  1   0.000000   0.0  1  -1.00E+00  0 0                      0+  0                      
  2   2.167600   2.0  1   0.00E+00  1 0                      2+  0                      
                                          1      2.167  1.000E+00  1.000E+00  0.000E+00
  3   3.810224   3.0 -1   0.00E+00  0 0                      3-  0                      
  4   3.935800   2.0  1   0.00E+00  2 0                      2+  0                      
                                          2      1.770  6.173E-02  6.173E-02  0.000E+00
                                          1      3.936  9.383E-01  9.383E-01  0.000E+00
  5   4.565500   2.0  1   0.00E+00  0 0                      2+  0                      
  6   5.157300   2.0  1   0.00E+00  0 0                      2+  0                      
  7   5.349400   4.0  1   0.00E+00  0 0                      4+  0                      
  8   5.552200   1.0  1   0.00E+00  0 1                   1+,2+  0                      
