196Pt  196   78   15   24   14    5    7.921978    8.241191
  1   0.000000   0.0  1  -1.00E+00  0 0                      0+  0                      
  2   0.355900   2.0  1   0.00E+00  1 0                      2+  0                      
                                          1      0.356  9.432E-01  1.000E+00  6.020E-02
  3   0.877200   4.0  1   0.00E+00  1 0                      4+  0                      
                                          2      0.521  9.781E-01  1.000E+00  2.240E-02
  4   1.270700   5.0 -1   1.10E-09  2 0                      5-  0                      
                                          3      0.394  9.833E-01  9.970E-01  1.394E-02
                                          2      0.915  2.921E-03  2.966E-03  1.533E-02
  5   1.374000   7.0 -1   4.01E-09  1 0                      7-  0                      
                                          4      0.103  1.894E-01  1.000E+00  4.280E+00
  6   1.430100   5.0  0   0.00E+00  1 1                  (5,6+)  0                      
                                          3      0.553  1.000E+00  1.000E+00  0.000E+00
  7   1.821100   9.0 -1   1.00E-09  1 0                      9-  0                      
                                          5      0.447  9.683E-01  1.000E+00  3.270E-02
  8   2.161900   9.0 -1   0.00E+00  1 1             (9-,10,11-)  0                      
                                          7      0.341  1.000E+00  1.000E+00  0.000E+00
  9   2.454600   7.0 -1   0.00E+00  3 1                    7-,8  0                      
                                          7      0.633  7.516E-01  7.516E-01  0.000E+00
                                          6      1.025  1.699E-01  1.699E-01  0.000E+00
                                          5      1.081  7.843E-02  7.843E-02  0.000E+00
 10   2.468400  10.0 -1   1.00E-09  1 1                 10-,11-  0                      
                                          7      0.647  9.866E-01  1.000E+00  1.357E-02
 11   2.889300   9.0 -1   0.00E+00  3 1             (9-,10,11-)  0                      
                                         10      0.421  4.838E-01  4.838E-01  0.000E+00
                                          8      0.727  5.024E-01  5.024E-01  0.000E+00
                                          7      1.068  1.377E-02  1.377E-02  0.000E+00
 12   3.162400   9.0 -1   0.00E+00  2 1             (9-,10,11-)  0                      
                                         10      0.694  9.382E-01  9.382E-01  0.000E+00
                                          7      1.341  6.183E-02  6.183E-02  0.000E+00
 13   3.176800   9.0 -1   0.00E+00  2 0                    (9-)  0                      
                                          9      0.722  9.178E-01  9.178E-01  0.000E+00
                                          7      1.356  8.219E-02  8.219E-02  0.000E+00
 14   3.215200   9.0 -1   0.00E+00  2 0                    (9-)  0                      
                                          9      0.761  9.133E-01  9.133E-01  0.000E+00
                                          7      1.394  8.665E-02  8.665E-02  0.000E+00
 15   3.304000  10.0  0   0.00E+00  3 1                (10,11-)  0                      
                                         10      0.836  6.925E-01  6.925E-01  0.000E+00
                                          9      0.849  5.561E-02  5.561E-02  0.000E+00
                                          7      1.482  2.518E-01  2.518E-01  0.000E+00
