 84Ge   84   32    3    2    2    1    5.243311   16.180278
  1   0.000000   0.0  1  -1.00E+00  0 0                      0+  0                      
  2   0.624300   2.0  1   0.00E+00  1 0                    (2+)  0                      
                                          1      0.624  1.000E+00  1.000E+00  0.000E+00
  3   1.670400   4.0  1   0.00E+00  1 0                    (4+)  0                      
                                          2      1.046  1.000E+00  1.000E+00  0.000E+00
