 50Ti   50   22    2    1    1    2   10.939173   12.158391
  1   0.000000   0.0  1  -1.00E+00  0 0                      0+  0                      
  2   1.553800   2.0  1   0.00E+00  1 0                      2+  0                      
                                          1      1.554  0.000E+00  0.000E+00  0.000E+00
