126Te  126   52    7    8    6    5    9.113692    9.098045
  1   0.000000   0.0  1  -1.00E+00  0 0                      0+  0                      
  2   0.666100   2.0  1   0.00E+00  1 0                      2+  0                      
                                          1      0.666  9.962E-01  1.000E+00  3.780E-03
  3   1.360900   4.0  1   0.00E+00  1 0                      4+  0                      
                                          2      0.695  9.966E-01  1.000E+00  3.400E-03
  4   1.775500   6.0  1   0.00E+00  1 0                      6+  0                      
                                          3      0.414  9.861E-01  1.000E+00  1.410E-02
  5   2.395700   6.0  1   0.00E+00  2 0                      6+  0                      
                                          4      0.620  4.612E-01  4.612E-01  0.000E+00
                                          3      1.035  5.381E-01  5.388E-01  1.340E-03
  6   2.703600   5.0  1   0.00E+00  1 1                 (5+,6+)  0                      
                                          4      0.928  9.980E-01  1.000E+00  1.980E-03
  7   2.837100  -1.0  0   0.00E+00  2 0                          0                      
                                          4      1.062  6.000E-01  6.000E-01  0.000E+00
                                          3      1.476  4.000E-01  4.000E-01  0.000E+00
