 73Ga   73   31    3    1    1    1    9.182378    8.842820
  1   0.000000   0.5 -1  -1.00E+00  0 0                    1/2-  0                      
  2   0.911140   1.5 -1   0.00E+00  0 0                    3/2-  0                      
  3   0.956000   3.5 -1   0.00E+00  1 0                    7/2-  0                      
                                          2      0.042  0.000E+00  0.000E+00  0.000E+00
