 49Ca   49   20   25    5    4    5    5.146453   16.304492
  1   0.000000   1.5 -1   5.23E+02  0 0                    3/2-  1 =    100.0000 %B-    
  2   2.023000   0.5 -1   0.00E+00  1 0                    1/2-  0                      
                                          1      2.023  9.997E-01  1.000E+00  3.140E-04
  3   3.585000   2.5 -1   0.00E+00  1 0                    5/2-  0                      
                                          1      3.585  9.990E-01  1.000E+00  9.770E-04
  4   4.072000   1.5 -1   0.00E+00  1 0                    3/2-  0                      
                                          1      4.072  1.000E+00  1.000E+00  0.000E+00
  5   4.272000   0.5 -1   0.00E+00  2 0                    1/2-  0                      
                                          2      2.249  4.667E-01  4.667E-01  0.000E+00
                                          1      4.272  5.333E-01  5.333E-01  0.000E+00
  6   5.300000   0.5  0   0.00E+00  0 0                     1/2  0                      
  7   5.590000   0.5  1   0.00E+00  0 1        (1/2+,3/2+,5/2+)  0                      
  8   5.710000   0.5  1   0.00E+00  0 1        (1/2+,3/2+,5/2+)  0                      
  9   6.330000   0.5  1   0.00E+00  0 1        (1/2+,3/2+,5/2+)  0                      
 10   6.370000   2.5  1   0.00E+00  0 0                  (5/2+)  0                      
 11   6.550000   0.5  1   0.00E+00  0 1        (1/2+,3/2+,5/2+)  0                      
 12   6.690000   2.5  1   0.00E+00  0 0                    5/2+  0                      
 13   6.900000   2.5  1   0.00E+00  0 0                    5/2+  0                      
 14   7.060000   2.5  1   0.00E+00  0 0                    5/2+  0                      
 15   7.280000   0.5  1   0.00E+00  0 1        (1/2+,3/2+,5/2+)  0                      
 16   7.420000   0.5  1   0.00E+00  0 1        (1/2+,3/2+,5/2+)  0                      
 17   7.590000   0.5  0   0.00E+00  0 1           (1/2,3/2,5/2)  0                      
 18   7.800000   0.5  0   0.00E+00  0 1           (1/2,3/2,5/2)  0                      
 19   8.140000   0.5  1   0.00E+00  0 1        (1/2+,3/2+,5/2+)  0                      
 20   8.390000   0.5  1   0.00E+00  0 1        (1/2+,3/2+,5/2+)  0                      
 21   8.670000   0.5  1   0.00E+00  0 1        (1/2+,3/2+,5/2+)  0                      
 22   9.100000   0.5  1   0.00E+00  0 1        (1/2+,3/2+,5/2+)  0                      
 23   9.280000   0.5  1   0.00E+00  0 1        (1/2+,3/2+,5/2+)  0                      
 24   9.580000   0.5  1   0.00E+00  0 1        (1/2+,3/2+,5/2+)  0                      
 25  10.100000   0.5  1   0.00E+00  0 1        (1/2+,3/2+,5/2+)  0                      
