 72Ni   72   28    5    4    4    1    6.891151   17.145109
  1   0.000000   0.0  1  -1.00E+00  0 0                      0+  0                      
  2   1.096000   2.0  1   0.00E+00  1 0                    (2+)  0                      
                                          1      1.096  1.000E+00  1.000E+00  0.000E+00
  3   1.941000   4.0  1   0.00E+00  1 0                    (4+)  0                      
                                          2      0.845  1.000E+00  1.000E+00  0.000E+00
  4   2.396000   6.0  1   0.00E+00  1 0                    (6+)  0                      
                                          3      0.455  1.000E+00  1.000E+00  0.000E+00
  5   3.593000   5.0 -1   0.00E+00  1 1              (5-,6-,7-)  0                      
                                          4      1.197  1.000E+00  1.000E+00  0.000E+00
