 71Cu   71   29    2    1    1    0    7.806072   10.786237
  1   0.000000   1.5 -1   1.94E+01  0 0                  3/2(-)  0                      
  2   0.454000   0.5 -1   0.00E+00  1 0                  (1/2-)  0                      
                                          1      0.454  1.000E+00  1.000E+00  0.000E+00
