129Sn  129   50    9   11    7    1    5.300485   13.689451
  1   0.000000   1.5  1   1.34E+02  0 0                    3/2+  0                      
  2   0.035500   5.5 -1   4.14E+02  0 0                   11/2-  0                      
  3   1.171820   7.5 -1   0.00E+00  1 0                 (15/2-)  0                      
                                          2      1.136  1.000E+00  1.000E+00  0.000E+00
  4   1.359750   6.5 -1   0.00E+00  1 0                 (13/2-)  0                      
                                          2      1.324  1.000E+00  1.000E+00  0.000E+00
  5   1.742240   7.5  1   0.00E+00  2 0                 (15/2+)  0                      
                                          4      0.382  4.390E-01  4.390E-01  0.000E+00
                                          3      0.570  5.610E-01  5.610E-01  0.000E+00
  6   1.762000   9.5  1   3.20E-06  1 0                 (19/2+)  0                      
                                          5      0.020  0.000E+00  0.000E+00  0.000E+00
  7   1.803000  11.5  1   2.00E-06  1 0                 (23/2+)  0                      
                                          6      0.041  2.445E-02  1.000E+00  3.990E+01
  8   2.276900  10.5  0   0.00E+00  2 0                  (21/2)  0                      
                                          7      0.474  7.717E-01  7.717E-01  0.000E+00
                                          6      0.515  2.283E-01  2.283E-01  0.000E+00
  9   3.992900  10.5 -1   0.00E+00  3 0                 (21/2-)  0                      
                                          8      1.716  1.041E-01  1.041E-01  0.000E+00
                                          7      2.190  6.355E-01  6.355E-01  0.000E+00
                                          6      2.231  2.603E-01  2.603E-01  0.000E+00
