176Hf  176   72    5    4    4    5    8.165983    6.699720
  1   0.000000   0.0  1  -1.00E+00  0 0                      0+  0                      
  2   0.088340   2.0  1   0.00E+00  1 0                      2+  0                      
                                          1      0.088  1.458E-01  1.000E+00  5.860E+00
  3   0.290170   4.0  1   0.00E+00  1 0                      4+  0                      
                                          2      0.202  7.800E-01  1.000E+00  2.820E-01
  4   0.596950   6.0  1   0.00E+00  1 0                      6+  0                      
                                          3      0.307  9.306E-01  1.000E+00  7.460E-02
  5   0.997940   8.0  1   0.00E+00  1 0                      8+  0                      
                                          4      0.401  9.665E-01  1.000E+00  3.470E-02
