121Sb  121   51    2    1    1    2    9.253342    5.790387
  1   0.000000   2.5  1  -1.00E+00  0 0                    5/2+  0                      
  2   0.037150   3.5  1   3.46E-09  1 0                    7/2+  0                      
                                          1      0.037  8.432E-02  1.000E+00  1.086E+01
