  19O   19    8   10    6    4    3    3.955644   17.069281
  1   0.000000   2.5  1   2.69E+01  0 0                    5/2+  0                      
  2   0.096400   1.5  1   0.00E+00  1 0                    3/2+  0                      
                                          1      0.096  1.000E+00  1.000E+00  0.000E+00
  3   1.472200   0.5  1   0.00E+00  1 0                    1/2+  0                      
                                          2      1.376  1.000E+00  1.000E+00  0.000E+00
  4   3.235700   0.5 -1   0.00E+00  1 1             (1/2-,3/2-)  0                      
                                          2      3.139  1.000E+00  1.000E+00  0.000E+00
  5   3.947600   1.5 -1   0.00E+00  3 0                    3/2-  0                      
                                          3      2.475  3.805E-01  3.805E-01  0.000E+00
                                          2      3.851  5.366E-01  5.366E-01  0.000E+00
                                          1      3.947  8.293E-02  8.293E-02  0.000E+00
  6   4.432400   0.5 -1   0.00E+00  0 1             (1/2-,3/2-)  0                      
  7   6.403100   0.5 -1   0.00E+00  0 1             (1/2-,3/2-)  0                      
  8   7.050800   0.5 -1   0.00E+00  0 1             (1/2-,3/2-)  0                      
  9   8.740800   0.5 -1   0.00E+00  0 1             (1/2-,3/2-)  0                      
 10  10.572000   0.5 -1   0.00E+00  0 1             (1/2-,3/2-)  0                      
