 234U  234   92   31  128   30   12    6.845470    6.633422
  1   0.000000   0.0  1  -1.00E+00  0 0                      0+  0                      
  2   0.043498   2.0  1   0.00E+00  1 0                      2+  0                      
                                          1      0.043  0.000E+00  0.000E+00  7.130E+02
  3   0.143240   4.0  1   0.00E+00  1 0                      4+  0                      
                                          2      0.100  0.000E+00  0.000E+00  1.342E+01
  4   0.786312   1.0 -1   0.00E+00  2 0                      1-  0                      
                                          2      0.743  6.581E-01  6.623E-01  6.360E-03
                                          1      0.786  3.358E-01  3.377E-01  5.730E-03
  5   0.809960   0.0  1   1.00E-10  2 0                      0+  0                      
                                          2      0.766  9.816E-01  1.000E+00  1.870E-02
                                          1      0.811  0.000E+00  0.000E+00  0.000E+00
  6   0.849230   3.0 -1   0.00E+00  2 0                      3-  0                      
                                          3      0.706  4.860E-01  4.894E-01  6.980E-03
                                          2      0.806  5.078E-01  5.106E-01  5.490E-03
  7   0.851750   2.0  1   0.00E+00  4 0                      2+  0                      
                                          5      0.042  0.000E+00  0.000E+00  0.000E+00
                                          3      0.708  6.430E-02  6.571E-02  2.190E-02
                                          2      0.808  2.652E-01  2.652E-01  0.000E+00
                                          1      0.852  6.591E-01  6.691E-01  1.514E-02
  8   0.926688   2.0  1   0.00E+00  3 0                      2+  0                      
                                          3      0.783  7.938E-03  8.080E-03  1.790E-02
                                          2      0.883  7.248E-01  7.350E-01  1.409E-02
                                          1      0.927  2.537E-01  2.569E-01  1.280E-02
  9   0.989389   2.0 -1   0.00E+00  4 0                      2-  0                      
                                          8      0.063  4.926E-02  7.024E-02  4.260E-01
                                          6      0.140  5.348E-02  3.369E-01  5.300E+00
                                          4      0.203  7.037E-02  1.689E-01  1.400E+00
                                          2      0.946  4.222E-01  4.240E-01  4.120E-03
 10   1.044539   0.0  1   0.00E+00  4 0                      0+  0                      
                                          7      0.193  7.669E-04  1.416E-03  8.470E-01
                                          5      0.236  0.000E+00  0.000E+00  0.000E+00
                                          4      0.258  8.192E-02  8.641E-02  5.480E-02
                                          2      1.001  9.022E-01  9.122E-01  1.107E-02
 11   1.085110   2.0  1   0.00E+00  6 0                      2+  0                      
                                          7      0.234  0.000E+00  0.000E+00  0.000E+00
                                          6      0.236  1.549E-02  1.653E-02  6.730E-02
                                          4      0.299  1.192E-01  1.239E-01  3.950E-02
                                          3      0.942  4.646E-01  4.703E-01  1.244E-02
                                          2      1.042  2.276E-01  2.329E-01  2.300E-02
                                          1      1.084  1.549E-01  1.563E-01  9.520E-03
 12   1.126370   2.0  1   0.00E+00  7 0                      2+  0                      
                                          9      0.137  1.718E-02  2.128E-02  2.390E-01
                                          8      0.200  2.086E-01  2.086E-01  0.000E+00
