  35S   35   16   11    2    2    2    6.985838   11.586479
  1   0.000000   1.5  1  -1.00E+00  0 0                    3/2+  0                      
  2   1.572290   0.5  1   0.00E+00  1 0                    1/2+  0                      
                                          1      1.572  1.000E+00  1.000E+00  0.000E+00
  3   1.994000   3.5 -1   0.00E+00  0 0                    7/2-  0                      
  4   2.350000   1.5 -1   0.00E+00  0 0                    3/2-  0                      
  5   2.721000   2.5  1   0.00E+00  0 0                    5/2+  0                      
  6   2.938400   1.5  1   0.00E+00  1 0                    3/2+  0                      
                                          1      2.938  1.000E+00  1.000E+00  0.000E+00
  7   3.421000   2.5  1   0.00E+00  0 0                    5/2+  0                      
  8   3.558000   1.5 -1   0.00E+00  0 1             (3/2-,5/2+)  0                      
  9   3.597000   0.5  1   0.00E+00  0 0              (1/2:7/2)+  0                      
 10   3.675000   0.5 -1   0.00E+00  0 1             (1/2-,3/2-)  0                      
 11   3.802000   1.5 -1   0.00E+00  0 0                    3/2-  0                      
