112Pd  112   46   33   77   31    5    8.406471   11.306139
                                         12      0.803  2.465E-03  2.465E-03  0.000E+00
                                         10      0.996  2.834E-02  2.838E-02  1.140E-03
                                          9      1.040  1.479E-02  1.480E-02  1.040E-03
                                          8      1.204  3.081E-02  3.083E-02  7.600E-04
                                          6      1.392  6.162E-03  6.166E-03  5.950E-04
                                          5      1.659  4.190E-02  4.192E-02  4.980E-04
                                          4      1.872  2.834E-02  2.836E-02  5.240E-04
 28   2.966640   5.0  0   0.00E+00  3 1                  (5,6+)  0                      
                                         13      0.964  3.750E-01  3.750E-01  0.000E+00
                                          8      1.416  4.375E-01  4.375E-01  0.000E+00
                                          6      1.604  1.875E-01  1.875E-01  0.000E+00
 29   3.043400   5.0  0   0.00E+00  2 1                   (5,6)  0                      
                                         17      0.842  5.000E-01  5.000E-01  0.000E+00
                                          8      1.493  5.000E-01  5.000E-01  0.000E+00
 30   3.759600   5.0  0   0.00E+00  2 1                  (5,6+)  0                      
                                          8      2.209  6.667E-01  6.667E-01  0.000E+00
                                          6      2.398  3.333E-01  3.333E-01  0.000E+00
 31   3.772000   5.0  0   0.00E+00  1 1                  (5,6+)  0                      
                                          6      2.410  1.000E+00  1.000E+00  0.000E+00
 32   3.794300   5.0  0   0.00E+00  1 1                  (5,6+)  0                      
                                          4      2.911  1.000E+00  1.000E+00  0.000E+00
 33   3.940300   5.0  0   0.00E+00  1 1                  (5,6+)  0                      
                                          4      3.057  1.000E+00  1.000E+00  0.000E+00
