236Pu  236   94    2    1    1    2    7.352156    5.430507
  1   0.000000   0.0  1  -1.00E+00  0 0                      0+  0                      
  2   0.044630   2.0  1   0.00E+00  1 0                      2+  0                      
                                          1      0.045  1.348E-03  1.000E+00  7.410E+02
