 26Ne   26   10    5    3    3    2    5.554702   18.142024
  1   0.000000   0.0  1  -1.00E+00  0 0                      0+  0                      
  2   2.017830   2.0  1   0.00E+00  1 0                      2+  0                      
                                          1      2.018  0.000E+00  0.000E+00  0.000E+00
  3   3.517000   3.0  1   0.00E+00  1 1                 (3+,4+)  0                      
                                          2      1.499  1.000E+00  1.000E+00  0.000E+00
  4   5.360500   3.0  1   0.00E+00  1 1                 (3+,4+)  0                      
                                          3      1.843  1.000E+00  1.000E+00  0.000E+00
