158Eu  158   63   28    0    0    0    5.882645    7.881779
  1   0.000000  -1.0  0  -1.00E+00  0 0                          0                      
  2   0.038900  -1.0  0   0.00E+00  0 0                          0                      
  3   0.097700  -1.0  0   0.00E+00  0 0                          0                      
  4   0.189500  -1.0  0   0.00E+00  0 0                          0                      
  5   0.224200  -1.0  0   0.00E+00  0 0                          0                      
  6   0.229900  -1.0  0   0.00E+00  0 0                          0                      
  7   0.295800  -1.0  0   0.00E+00  0 0                          0                      
  8   0.324700  -1.0  0   0.00E+00  0 0                          0                      
  9   0.338800  -1.0  0   0.00E+00  0 0                          0                      
 10   0.363600  -1.0  0   0.00E+00  0 0                          0                      
 11   0.373400  -1.0  0   0.00E+00  0 0                          0                      
 12   0.467800  -1.0  0   0.00E+00  0 0                          0                      
 13   0.470000  -1.0  0   0.00E+00  0 0                          0                      
 14   0.507300  -1.0  0   0.00E+00  0 0                          0                      
 15   0.551300  -1.0  0   0.00E+00  0 0                          0                      
 16   0.632800  -1.0  0   0.00E+00  0 0                          0                      
 17   0.660000  -1.0  0   0.00E+00  0 0                          0                      
 18   0.741100  -1.0  0   0.00E+00  0 0                          0                      
 19   0.791500  -1.0  0   0.00E+00  0 0                          0                      
 20   0.921300  -1.0  0   0.00E+00  0 0                          0                      
 21   1.010000  -1.0  0   0.00E+00  0 0                          0                      
 22   1.110000  -1.0  0   0.00E+00  0 0                          0                      
 23   1.209600  -1.0  0   0.00E+00  0 0                          0                      
 24   1.342900  -1.0  0   0.00E+00  0 0                          0                      
 25   1.395300  -1.0  0   0.00E+00  0 0                          0                      
 26   1.421000  -1.0  0   0.00E+00  0 0                          0                      
 27   1.448000  -1.0  0   0.00E+00  0 0                          0                      
 28   1.550000  -1.0  0   0.00E+00  0 0                          0                      
