  20O   20    8   15   10    7    6    7.608004   19.349054
  1   0.000000   0.0  1   1.35E+01  0 0                      0+  0                      
  2   1.673600   2.0  1   7.28E-12  1 0                      2+  0                      
                                          1      1.674  1.000E+00  1.000E+00  0.000E+00
  3   3.572000   4.0  1   0.00E+00  1 0                      4+  0                      
                                          2      1.898  1.000E+00  1.000E+00  0.000E+00
  4   4.071100   2.0  1   0.00E+00  2 0                      2+  0                      
                                          2      2.397  7.634E-01  7.634E-01  0.000E+00
                                          1      4.072  2.366E-01  2.366E-01  0.000E+00
  5   4.453400   0.0  1   0.00E+00  1 0                      0+  0                      
                                          2      2.780  1.000E+00  1.000E+00  0.000E+00
  6   5.384200   0.0  1   0.00E+00  1 0                      0+  0                      
                                          3      1.812  1.000E+00  1.000E+00  0.000E+00
  7   6.554500   2.0  1   0.00E+00  2 0                    (2+)  0                      
                                          3      2.982  4.884E-01  4.884E-01  0.000E+00
                                          2      4.882  5.116E-01  5.116E-01  0.000E+00
  8   7.568500   1.0 -1   0.00E+00  2 1              (1-,2-,3-)  0                      
                                          4      3.497  0.000E+00  0.000E+00  0.000E+00
                                          2      5.896  0.000E+00  0.000E+00  0.000E+00
  9   8.860000   1.0 -1   0.00E+00  0 1              (1-,2-,3-)  0                      
 10   9.024000   1.0 -1   0.00E+00  0 1              (1-,2-,3-)  0                      
 11   9.884000   1.0 -1   0.00E+00  0 1              (1-,2-,3-)  0                      
 12  10.587000   1.0 -1   0.00E+00  0 1              (1-,2-,3-)  0                      
 13  10.841000   1.0 -1   0.00E+00  0 1              (1-,2-,3-)  0                      
 14  12.521000   1.0 -1   0.00E+00  0 1              (1-,2-,3-)  0                      
 15  12.957000   1.0 -1   0.00E+00  0 1              (1-,2-,3-)  0                      
