100Mo  100   42   87   32   16    6    8.294241   11.146656
 57   4.180000  -1.0  0   0.00E+00  0 0                          0                      
 58   4.220000  -1.0  0   0.00E+00  0 0                          0                      
 59   4.260000  -1.0  0   0.00E+00  0 0                          0                      
 60   4.300000  -1.0  0   0.00E+00  0 0                          0                      
 61   4.340000  -1.0  0   0.00E+00  0 0                          0                      
 62   4.380000  -1.0  0   0.00E+00  0 0                          0                      
 63   4.420000  -1.0  0   0.00E+00  0 0                          0                      
 64   4.460000  -1.0  0   0.00E+00  0 0                          0                      
 65   4.500000  -1.0  0   0.00E+00  0 0                          0                      
 66   4.540000  -1.0  0   0.00E+00  0 0                          0                      
 67   4.580000  -1.0  0   0.00E+00  0 0                          0                      
 68   4.620000  -1.0  0   0.00E+00  0 0                          0                      
 69   4.660000  -1.0  0   0.00E+00  0 0                          0                      
 70   4.700000  -1.0  0   0.00E+00  0 0                          0                      
 71   4.740000  -1.0  0   0.00E+00  0 0                          0                      
 72   4.780000  -1.0  0   0.00E+00  0 0                          0                      
 73   4.820000  -1.0  0   0.00E+00  0 0                          0                      
 74   4.860000  -1.0  0   0.00E+00  0 0                          0                      
 75   4.900000  -1.0  0   0.00E+00  0 0                          0                      
 76   4.940000  -1.0  0   0.00E+00  0 0                          0                      
 77   4.980000  -1.0  0   0.00E+00  0 0                          0                      
 78   5.020000  -1.0  0   0.00E+00  0 0                          0                      
 79   5.060000  -1.0  0   0.00E+00  0 0                          0                      
 80   5.100000  -1.0  0   0.00E+00  0 0                          0                      
 81   5.140000  -1.0  0   0.00E+00  0 0                          0                      
 82   5.180000  -1.0  0   0.00E+00  0 0                          0                      
 83   5.220000  -1.0  0   0.00E+00  0 0                          0                      
 84   5.260000  -1.0  0   0.00E+00  0 0                          0                      
 85   5.300000  -1.0  0   0.00E+00  0 0                          0                      
 86   5.340000  -1.0  0   0.00E+00  0 0                          0                      
 87   5.380000  -1.0  0   0.00E+00  0 0                          0                      
