180Ta  180   73    3    1    1    1    6.647493    5.759566
  1   0.000000   1.0  1   2.94E+04  0 0                      1+  0                      
  2   0.077200   9.0 -1   2.24E+23  0 0                      9-  0                      
  3   0.177870   8.0  1   7.00E-08  1 0                      8+  0                      
                                          2      0.101  7.353E-01  1.000E+00  3.600E-01
