 25Al   25   13   20    4    3    4   16.938480    2.271367
  1   0.000000   2.5  1   7.18E+00  0 0                    5/2+  0                      
  2   0.452000   0.5  1   0.00E+00  1 0                    1/2+  0                      
                                          1      0.452  1.000E+00  1.000E+00  0.000E+00
  3   0.945000   1.5  1   0.00E+00  2 0                    3/2+  0                      
                                          2      0.493  5.953E-01  5.953E-01  0.000E+00
                                          1      0.945  4.047E-01  4.047E-01  0.000E+00
  4   1.613000   3.5  1   0.00E+00  1 0                    7/2+  0                      
                                          1      1.612  1.000E+00  1.000E+00  0.000E+00
  5   2.672000   1.5  1   0.00E+00  0 0                    3/2+  0                      
  6   3.844000   2.5  1   0.00E+00  0 0                    5/2+  0                      
  7   4.189000   1.5  1   0.00E+00  0 0                    3/2+  0                      
  8   4.582000   2.5  1   0.00E+00  0 0                    5/2+  0                      
  9   4.908000   2.5  1   0.00E+00  0 1               5/2+,7/2+  0                      
 10   5.597000  -1.0  0   0.00E+00  0 0                          0                      
 11   5.802000   2.5  1   0.00E+00  0 0                    5/2+  0                      
 12   6.170000   1.5  1   0.00E+00  0 0                    3/2+  0                      
 13   6.620000   2.5  1   0.00E+00  0 0                    5/2+  0                      
 14   6.871000  -1.0  0   0.00E+00  0 0                          0                      
 15   7.107000   1.5  1   0.00E+00  0 0                    3/2+  0                      
 16   7.255000   2.5  1   0.00E+00  0 0                    5/2+  0                      
 17   7.678000   1.5  1   0.00E+00  0 1          (3/2,5/2,7/2)+  0                      
 18   7.892000   1.5  1   0.00E+00  0 1          (3/2,5/2,7/2)+  0                      
 19   8.193000   1.5  1   0.00E+00  0 1          (3/2,5/2,7/2)+  0                      
 20   9.073000   1.5  1   0.00E+00  0 1          (3/2,5/2,7/2)+  0                      
