 45Ti   45   22    2    1    1    2    9.532998    8.483202
  1   0.000000   3.5 -1  -1.00E+00  0 0                    7/2-  0                      
  2   0.040100   2.5 -1   0.00E+00  1 0                    5/2-  0                      
                                          1      0.040  8.177E-01  1.000E+00  2.230E-01
