 21Na   21   11   20    6    3    4   17.106664    2.431896
  1   0.000000   1.5  1   2.25E+01  0 0                    3/2+  0                      
  2   0.331930   2.5  1   0.00E+00  1 0                    5/2+  0                      
                                          1      0.332  1.000E+00  1.000E+00  0.000E+00
  3   1.716000   3.5  1   0.00E+00  2 0                    7/2+  0                      
                                          2      1.384  9.300E-01  9.300E-01  0.000E+00
                                          1      1.716  6.998E-02  6.998E-02  0.000E+00
  4   3.544000   2.5  1   0.00E+00  3 0                    5/2+  0                      
                                          3      1.828  6.422E-02  6.422E-02  0.000E+00
                                          2      3.212  1.835E-02  1.835E-02  0.000E+00
                                          1      3.544  9.174E-01  9.174E-01  0.000E+00
  5   4.294000   2.5  1   0.00E+00  0 0                    5/2+  0                      
  6   4.468000   1.5  1   0.00E+00  0 0                    3/2+  0                      
  7   5.020000   1.5  1   0.00E+00  0 1          (3/2,5/2,7/2)+  0                      
  8   5.380000   1.5  1   0.00E+00  0 1          (3/2,5/2,7/2)+  0                      
  9   5.770000   1.5  1   0.00E+00  0 1          (3/2,5/2,7/2)+  0                      
 10   5.867000   1.5  1   0.00E+00  0 1          (3/2,5/2,7/2)+  0                      
 11   5.979000   1.5  1   0.00E+00  0 1          (3/2,5/2,7/2)+  0                      
 12   6.090000   2.5 -1   0.00E+00  0 1              (5/2,7/2)-  0                      
 13   6.170000   1.5  1   0.00E+00  0 1          (3/2,5/2,7/2)+  0                      
 14   6.341000   1.5  1   0.00E+00  0 1          (3/2,5/2,7/2)+  0                      
 15   6.512000   1.5  1   0.00E+00  0 0                    3/2+  0                      
 16   8.303000   1.5  1   0.00E+00  0 1          (3/2,5/2,7/2)+  0                      
 17   8.397000   1.5  1   0.00E+00  0 0                    3/2+  0                      
 18   8.827000   2.5  1   0.00E+00  0 0                    5/2+  0                      
 19   8.973000   1.5  1   0.00E+00  0 1              (3/2,5/2)+  0                      
 20   9.280000   1.5  0   0.00E+00  0 1           (3/2,5/2,7/2)  0                      
