253Es  253   99    8    4    3    1    6.355442    4.313095
  1   0.000000   3.5  1  -1.00E+00  0 0                    7/2+  0                      
  2   0.046300   4.5  1   0.00E+00  0 0                  (9/2+)  0                      
  3   0.080000   5.5  1   0.00E+00  0 0                 (11/2+)  0                      
  4   0.106000  -1.0  0   0.00E+00  0 0                          0                      
  5   0.139000   2.5 -1   0.00E+00  0 0                  (5/2-)  0                      
  6   0.181300   3.5 -1   0.00E+00  1 0                  (7/2-)  0                      
                                          1      0.181  8.768E-01  1.000E+00  1.405E-01
  7   0.371400   3.5 -1   0.00E+00  2 0                  (7/2-)  0                      
                                          2      0.325  1.705E-01  1.772E-01  3.960E-02
                                          1      0.371  7.987E-01  8.228E-01  3.020E-02
  8   0.435000   4.5 -1   0.00E+00  1 0                  (9/2-)  0                      
                                          2      0.389  9.731E-01  1.000E+00  2.760E-02
