172Ir  172   77    3    2    2    0    9.038661    0.371107
  1   0.000000   7.0  1  -1.00E+00  0 0                    (7+)  0                      
  2   0.175200   8.0  1   0.00E+00  1 1                 (8+,9+)  0                      
                                          1      0.175  0.000E+00  0.000E+00  1.243E+00
  3   0.211600   8.0  1   0.00E+00  1 1                 (8+,9+)  0                      
                                          1      0.212  0.000E+00  0.000E+00  7.340E-01
