239Am  239   95   11    5    3    0    7.102379    4.061759
  1   0.000000   2.5 -1   4.28E+04  0 0                  (5/2)-  0                      
  2   0.040700   3.5 -1   0.00E+00  1 0                  (7/2-)  0                      
                                          1      0.042  1.250E-02  1.000E+00  7.900E+01
  3   0.094000   4.5 -1   0.00E+00  0 0                  (9/2-)  0                      
  4   0.156000   5.5 -1   0.00E+00  0 0                 (11/2-)  0                      
  5   0.187100   2.5  1   0.00E+00  2 0                  (5/2+)  0                      
                                          2      0.146  1.465E-01  1.780E-01  2.150E-01
                                          1      0.187  7.326E-01  8.220E-01  1.220E-01
  6   0.220000   3.5  1   0.00E+00  0 0                  (7/2+)  0                      
  7   0.260000   4.5  1   0.00E+00  0 0                  (9/2+)  0                      
  8   0.317000   5.5  1   0.00E+00  0 0                 (11/2+)  0                      
  9   0.370000   6.5  1   0.00E+00  0 0                 (13/2+)  0                      
 10   0.557000   1.5 -1   0.00E+00  2 0                  (3/2-)  0                      
                                          1      0.536  4.530E-01  4.745E-01  4.730E-02
                                          1      0.536  4.530E-01  5.255E-01  1.600E-01
 11   0.586000   2.5 -1   0.00E+00  0 0                  (5/2-)  0                      
