198Bi  198   83    3    1    1    0    7.757974    1.917437
  1   0.000000   2.0  1  -1.00E+00  0 1                 (2+,3+)  0                      
  2   0.000000   7.0  1   6.96E+02  0 0                      7+  0                      
  3   0.248500  10.0 -1   7.70E+00  1 0                   (10-)  0                      
                                          1      0.248  0.000E+00  0.000E+00  1.540E+00
