243Cf  243   98    6    4    2    0    6.468000    4.051000
  1   0.000000   0.5  1  -1.00E+00  0 0                  (1/2+)  0                      
  2   0.007000   1.5  1   0.00E+00  0 0                  (3/2+)  0                      
  3   0.067000   2.5  1   0.00E+00  0 0                  (5/2+)  0                      
  4   0.149000   2.5  1   0.00E+00  2 0                  (5/2+)  0                      
                                          3      0.082  0.000E+00  0.000E+00  0.000E+00
                                          2      0.142  0.000E+00  0.000E+00  1.400E+01
  5   0.193000   3.5  1   0.00E+00  0 0                  (7/2+)  0                      
  6   0.315000   3.5  1   0.00E+00  2 0                  (7/2+)  0                      
                                          5      0.122  0.000E+00  0.000E+00  0.000E+00
                                          4      0.167  0.000E+00  0.000E+00  8.890E+00
