223Ac  223   89   17   30   15    0    6.868061    3.784121
  1   0.000000   2.5 -1   1.26E+02  0 0                  (5/2-)  0                      
  2   0.004100   1.5 -1   0.00E+00  0 0                  (3/2-)  0                      
  3   0.012500   1.5 -1   0.00E+00  1 0                  (3/2-)  0                      
                                          1      0.013  0.000E+00  0.000E+00  0.000E+00
  4   0.042400   3.5 -1   2.50E-10  1 0                  (7/2-)  0                      
                                          1      0.042  4.651E-03  1.000E+00  2.140E+02
  5   0.050700   2.5 -1   2.50E-10  3 0                  (5/2-)  0                      
                                          4      0.008  0.000E+00  0.000E+00  1.542E+03
                                          2      0.047  1.123E-02  3.897E-01  3.370E+01
                                          1      0.051  1.423E-02  6.103E-01  4.190E+01
  6   0.064620   2.5  1   2.50E-10  3 0                  (5/2+)  0                      
                                          4      0.022  1.369E-02  9.816E-02  6.170E+00
                                          2      0.060  6.519E-03  9.381E-03  4.390E-01
                                          1      0.065  6.519E-01  8.925E-01  3.690E-01
  7   0.088900   1.5  1   0.00E+00  1 0                  (3/2+)  0                      
                                          2      0.085  1.000E+00  1.000E+00  0.000E+00
  8   0.089100   3.5 -1   0.00E+00  2 0                  (7/2-)  0                      
                                          5      0.038  1.551E-02  9.431E-01  5.980E+01
                                          1      0.089  5.688E-02  5.688E-02  0.000E+00
  9   0.090700   4.5 -1   2.50E-10  1 0                  (9/2-)  0                      
                                          4      0.048  3.195E-02  1.000E+00  3.030E+01
 10   0.097300   1.5  1   0.00E+00  2 0                  (3/2+)  0                      
                                          5      0.046  1.864E-01  3.508E-01  8.820E-01
                                          3      0.085  5.507E-01  6.492E-01  1.790E-01
 11   0.107200   3.5 -1   2.50E-10  2 0                  (7/2-)  0                      
                                          5      0.057  8.919E-02  8.919E-02  0.000E+00
                                          1      0.107  1.115E-01  9.108E-01  7.170E+00
 12   0.110060   3.5  1   2.50E-10  4 0                  (7/2+)  0                      
                                          6      0.046  8.560E-03  3.167E-01  3.600E+01
                                          5      0.059  2.910E-02  4.246E-02  4.590E-01
                                          4      0.068  1.181E-01  1.567E-01  3.270E-01
                                          1      0.110  3.475E-01  4.841E-01  3.930E-01
 13   0.110200   2.5  1   0.00E+00  2 0                  (5/2+)  0                      
                                          8      0.021  9.613E-02  7.815E-01  7.130E+00
                                          5      0.059  2.185E-01  2.185E-01  0.000E+00
 14   0.130700   3.5  1   0.00E+00  2 0                  (7/2+)  0                      
                                          5      0.080  2.886E-01  3.489E-01  2.090E-01
                                          1      0.131  5.171E-01  6.511E-01  2.590E-01
 15   0.141000   5.5 -1   0.00E+00  1 0                 (11/2-)  0                      
                                          9      0.051  0.000E+00  0.000E+00  0.000E+00
 16   0.167500   4.5  1   2.50E-10  3 0                  (9/2+)  0                      
                                         12      0.058  0.000E+00  0.000E+00  0.000E+00
                                          9      0.077  8.918E-02  1.098E-01  2.310E-01
                                          4      0.125  6.912E-01  8.902E-01  2.880E-01
 17   0.185000   4.5 -1   0.00E+00  2 0                  (9/2-)  0                      
                                         14      0.054  3.075E-01  4.880E-01  5.870E-01
                                         12      0.075  4.100E-01  5.120E-01  2.490E-01
