253Lr  253  103    2    0    0    0    8.085000    1.636870
  1   0.000000   3.5 -1  -1.00E+00  0 0                  (7/2-)  0                      
  2   0.000000   0.5 -1   1.49E+00  0 0                  (1/2-)  0                      
