190Tl  190   81    5    3    3    1    7.821448    2.028829
  1   0.083000   7.0  1   2.16E+02  0 0                      7+  1 =    100.0000 %EC+%B+
  2   0.195000   6.0  1   2.50E-10  1 1                 (6+,7+)  0                      
                                          1      0.112  0.000E+00  0.000E+00  4.900E+00
  3   0.325200   9.0 -1   1.00E-06  0 0                    (9-)  0                      
  4   0.389100  10.0 -1   2.50E-10  1 0                   (10-)  0                      
                                          3      0.064  0.000E+00  0.000E+00  5.810E+00
  5   0.661500  11.0 -1   0.00E+00  1 0                   (11-)  0                      
                                          4      0.272  0.000E+00  0.000E+00  0.000E+00
