190Bi  190   83    4    3    3    0    8.602560    0.040857
  1   0.191000  10.0 -1  -1.00E+00  0 0                   (10-)  0                      
  2   0.231300   9.0  1   0.00E+00  1 1            (9+,10+,11+)  0                      
                                          1      0.040  0.000E+00  0.000E+00  1.090E+00
  3   0.287700   9.0 -1   0.00E+00  1 1            (9-,10-,11-)  0                      
                                          1      0.097  0.000E+00  0.000E+00  1.120E+01
  4   0.465000  -1.0 -1   1.00E-06  1 0                     (-)  0                      
                                          1      0.274  0.000E+00  0.000E+00  3.800E-01
