167Re  167   75    2    1    1    0   11.068000    0.235000
  1   0.000000   4.5 -1   5.90E+00  0 0                  (9/2-)  0                      
  2   0.092100   5.5 -1   0.00E+00  1 0                 (11/2-)  0                      
                                          1      0.092  1.335E-01  1.000E+00  6.490E+00
