243Am  243   95    9    3    2    1    6.364326    4.830842
  1   0.000000   2.5 -1   2.32E+11  0 0                    5/2-  0                      
  2   0.042000   3.5 -1   0.00E+00  0 0                    7/2-  0                      
  3   0.084000   2.5  1   0.00E+00  2 0                    5/2+  0                      
                                          2      0.042  2.520E-02  5.871E-02  1.330E+00
                                          1      0.084  7.754E-01  9.413E-01  2.140E-01
  4   0.108000   3.5  1   0.00E+00  0 0                    7/2+  0                      
  5   0.143000   4.5  1   0.00E+00  0 0                  (9/2+)  0                      
  6   0.188000   5.5  1   0.00E+00  0 0                 (11/2+)  0                      
  7   0.265000   1.5 -1   0.00E+00  1 0                    3/2-  0                      
                                          1      0.265  4.762E-01  1.000E+00  1.100E+00
  8   0.298000   2.5 -1   0.00E+00  0 0                  (5/2-)  0                      
  9   0.344000   3.5 -1   0.00E+00  0 0                  (7/2-)  0                      
