251Bk  251   97    6    3    2    0    5.795342    5.050577
  1   0.000000   1.5 -1  -1.00E+00  0 0                  (3/2-)  0                      
  2   0.032600   2.5 -1   0.00E+00  1 0                  (5/2-)  0                      
                                          1      0.033  0.000E+00  0.000E+00  0.000E+00
  3   0.035500   3.5  1   4.00E-05  0 0                  (7/2+)  0                      
  4   0.072000   4.5  1   0.00E+00  0 0                  (9/2+)  0                      
  5   0.123000   5.5  1   0.00E+00  0 0                 (11/2+)  0                      
  6   0.269100   2.5  1   0.00E+00  2 0                  (5/2+)  0                      
                                          3      0.234  0.000E+00  0.000E+00  0.000E+00
                                          1      0.269  0.000E+00  0.000E+00  0.000E+00
