251Md  251  101    3    0    0    0    7.503710    2.394415
  1   0.000000   3.5 -1   2.56E+02  0 0                  (7/2-)  2 =     10.0000 %A      =     90.0000 %EC    
  2   0.054000   0.5 -1   0.00E+00  0 0                  (1/2-)  0                      
  3   0.135000   5.5 -1   0.00E+00  0 0                 (11/2-)  0                      
