213Fr  213   87    3    2    2    1    8.109519    2.183951
  1   0.000000   4.5 -1   3.42E+01  0 0                    9/2-  0                      
  2   0.498000   3.5 -1   0.00E+00  1 0                  (7/2-)  0                      
                                          1      0.498  0.000E+00  0.000E+00  0.000E+00
  3   1.105000   6.5  1   0.00E+00  1 0                 (13/2)+  0                      
                                          1      1.105  0.000E+00  0.000E+00  4.790E-02
