243Bk  243   97    3    0    0    0    7.134000    3.403041
  1   0.018000   3.5  1  -1.00E+00  0 0                  (7/2+)  0                      
  2   0.067000   4.5  1   0.00E+00  0 0                  (9/2+)  0                      
  3   0.131000   5.5  1   0.00E+00  0 0                 (11/2+)  0                      
