237Pu  237   94   11    1    1    1    5.881164    5.575402
  1   0.000000   3.5 -1  -1.00E+00  0 0                    7/2-  0                      
  2   0.047300   4.5 -1   0.00E+00  0 0                    9/2-  0                      
  3   0.106300   5.5 -1   0.00E+00  0 0                   11/2-  0                      
  4   0.145536   0.5  1   1.80E-01  1 0                    1/2+  0                      
                                          1      0.146  0.000E+00  0.000E+00  0.000E+00
  5   0.157900   1.5  1   0.00E+00  0 0                    3/2+  0                      
  6   0.171300   6.5 -1   0.00E+00  0 0                   13/2-  0                      
  7   0.201100   2.5  1   0.00E+00  0 0                    5/2+  0                      
  8   0.223200   3.5  1   0.00E+00  0 0                    7/2+  0                      
  9   0.302500   4.5  1   0.00E+00  0 0                    9/2+  0                      
 10   0.369600   1.5  1   0.00E+00  0 0                    3/2+  0                      
 11   0.402200   2.5  1   0.00E+00  0 0                    5/2+  0                      
