248Cm  248   96    5    4    4    5    6.211676    7.049000
  1   0.000000   0.0  1  -1.00E+00  0 0                      0+  0                      
  2   0.043400   2.0  1   1.26E-10  1 0                      2+  0                      
                                          1      0.043  9.990E-04  1.000E+00  1.000E+03
  3   0.143600   4.0  1   0.00E+00  1 0                      4+  0                      
                                          2      0.100  5.155E-02  1.000E+00  1.840E+01
  4   0.298100   6.0  1   0.00E+00  1 0                      6+  0                      
                                          3      0.155  2.681E-01  1.000E+00  2.730E+00
  5   0.505000   8.0  1   0.00E+00  1 0                      8+  0                      
                                          4      0.207  5.365E-01  1.000E+00  8.640E-01
